trID,ord_ID,trDate,frNameID,trAmount,trSubject,trText,trtimezone,trDueDate,trOpen,trGroup,trID4,trUse2,trEndDate,snoozeNum,crispReply,__raw_json
40413796,5547311,2026-03-27T15:52:41.173,Robot,152.68,Verify and Pull Down Times,,4PS,2026-03-27T15:53:00,1,Address,,,2026-04-08T00:00:00,0,False,"{""trID"": 40413796, ""ord_ID"": 5547311, ""trDate"": ""2026-03-27T15:52:41.173"", ""frNameID"": ""Robot"", ""trAmount"": 152.68, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""4PS"", ""trDueDate"": ""2026-03-27T15:53:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-08T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413793,5445477,2026-03-27T15:50:23.003,Robot,148.07,Verify and Pull Down Times,,1ES,2026-03-27T15:50:00,1,Address,,,2026-04-01T00:00:00,0,False,"{""trID"": 40413793, ""ord_ID"": 5445477, ""trDate"": ""2026-03-27T15:50:23.003"", ""frNameID"": ""Robot"", ""trAmount"": 148.07, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T15:50:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-01T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413743,4266715,2026-03-27T15:31:03.2,Robot,132.72,Verify and Pull Down Times,,1ES,2026-03-27T15:31:00,1,Address,,,2026-03-30T00:00:00,0,False,"{""trID"": 40413743, ""ord_ID"": 4266715, ""trDate"": ""2026-03-27T15:31:03.2"", ""frNameID"": ""Robot"", ""trAmount"": 132.72, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T15:31:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-30T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413728,4266713,2026-03-27T15:20:23.023,Robot,102.72,Verify and Pull Down Times,,1ES,2026-03-27T15:20:00,1,Address,,,2026-03-31T00:00:00,0,False,"{""trID"": 40413728, ""ord_ID"": 4266713, ""trDate"": ""2026-03-27T15:20:23.023"", ""frNameID"": ""Robot"", ""trAmount"": 102.72, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T15:20:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-31T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413684,5547290,2026-03-27T15:06:21.25,Robot,254.97,Verify and Pull Down Times,,1ES,2026-03-27T15:06:00,1,Address,,,2026-04-09T00:00:00,0,False,"{""trID"": 40413684, ""ord_ID"": 5547290, ""trDate"": ""2026-03-27T15:06:21.25"", ""frNameID"": ""Robot"", ""trAmount"": 254.97, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T15:06:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-09T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413648,5547283,2026-03-27T14:56:22.507,Robot,226.8,Verify and Pull Down Times,,4PS,2026-03-27T14:56:00,1,Address,,,2026-04-02T00:00:00,0,False,"{""trID"": 40413648, ""ord_ID"": 5547283, ""trDate"": ""2026-03-27T14:56:22.507"", ""frNameID"": ""Robot"", ""trAmount"": 226.8, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""4PS"", ""trDueDate"": ""2026-03-27T14:56:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-02T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413623,4397883,2026-03-27T14:50:40.66,Robot,84.22,Verify and Pull Down Times,,2CS,2026-03-27T14:51:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40413623, ""ord_ID"": 4397883, ""trDate"": ""2026-03-27T14:50:40.66"", ""frNameID"": ""Robot"", ""trAmount"": 84.22, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T14:51:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413613,5547277,2026-03-27T14:48:22.027,Robot,98.72,Verify and Pull Down Times,,2CS,2026-03-27T14:48:00,1,Address,,,2026-04-10T00:00:00,0,False,"{""trID"": 40413613, ""ord_ID"": 5547277, ""trDate"": ""2026-03-27T14:48:22.027"", ""frNameID"": ""Robot"", ""trAmount"": 98.72, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T14:48:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-10T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413586,5547272,2026-03-27T14:41:21.537,Robot,99.78,Verify and Pull Down Times,,1ES,2026-03-27T14:41:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40413586, ""ord_ID"": 5547272, ""trDate"": ""2026-03-27T14:41:21.537"", ""frNameID"": ""Robot"", ""trAmount"": 99.78, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T14:41:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413538,3927670,2026-03-27T14:25:40.777,Robot,120.37,Verify and Pull Down Times,,1ES,2026-03-27T14:26:00,1,Address,,,2026-03-30T00:00:00,0,False,"{""trID"": 40413538, ""ord_ID"": 3927670, ""trDate"": ""2026-03-27T14:25:40.777"", ""frNameID"": ""Robot"", ""trAmount"": 120.37, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T14:26:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-30T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413489,3927666,2026-03-27T14:14:04.307,Robot,78.23,Verify and Pull Down Times,,2CS,2026-03-27T14:14:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40413489, ""ord_ID"": 3927666, ""trDate"": ""2026-03-27T14:14:04.307"", ""frNameID"": ""Robot"", ""trAmount"": 78.23, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T14:14:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413486,5547234,2026-03-27T14:13:03.667,Robot,131.68,Verify and Pull Down Times,,2CS,2026-03-27T14:13:00,1,Address,,,2026-03-27T00:00:00,0,False,"{""trID"": 40413486, ""ord_ID"": 5547234, ""trDate"": ""2026-03-27T14:13:03.667"", ""frNameID"": ""Robot"", ""trAmount"": 131.68, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T14:13:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-27T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413388,5547194,2026-03-27T13:40:23.48,Robot,126.63,Verify and Pull Down Times,,1ES,2026-03-27T13:40:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40413388, ""ord_ID"": 5547194, ""trDate"": ""2026-03-27T13:40:23.48"", ""frNameID"": ""Robot"", ""trAmount"": 126.63, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T13:40:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413356,3927654,2026-03-27T13:32:20.89,Robot,186.96,Verify and Pull Down Times,,1ES,2026-03-27T13:32:00,1,Address,,,2026-03-30T00:00:00,0,False,"{""trID"": 40413356, ""ord_ID"": 3927654, ""trDate"": ""2026-03-27T13:32:20.89"", ""frNameID"": ""Robot"", ""trAmount"": 186.96, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T13:32:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-30T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413224,4266649,2026-03-27T12:58:23.18,Robot,178.71,Verify and Pull Down Times,,0AT,2026-03-27T12:58:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40413224, ""ord_ID"": 4266649, ""trDate"": ""2026-03-27T12:58:23.18"", ""frNameID"": ""Robot"", ""trAmount"": 178.71, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""0AT"", ""trDueDate"": ""2026-03-27T12:58:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413177,4266648,2026-03-27T12:48:21.497,Robot,161.32,Verify and Pull Down Times,,1ES,2026-03-27T12:48:00,1,Address,,,2026-04-02T00:00:00,0,False,"{""trID"": 40413177, ""ord_ID"": 4266648, ""trDate"": ""2026-03-27T12:48:21.497"", ""frNameID"": ""Robot"", ""trAmount"": 161.32, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T12:48:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-02T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413162,4266645,2026-03-27T12:44:07.53,Robot,148.72,Verify and Pull Down Times,,1ES,2026-03-27T12:44:00,1,Address,,,2026-04-02T00:00:00,0,False,"{""trID"": 40413162, ""ord_ID"": 4266645, ""trDate"": ""2026-03-27T12:44:07.53"", ""frNameID"": ""Robot"", ""trAmount"": 148.72, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T12:44:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-02T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40413025,4266627,2026-03-27T12:05:23.013,Robot,115.02,Verify and Pull Down Times,,3MS,2026-03-27T12:05:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40413025, ""ord_ID"": 4266627, ""trDate"": ""2026-03-27T12:05:23.013"", ""frNameID"": ""Robot"", ""trAmount"": 115.02, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""3MS"", ""trDueDate"": ""2026-03-27T12:05:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412985,5547052,2026-03-27T11:57:41.247,Robot,115.07,Verify and Pull Down Times,,2CS,2026-03-27T11:58:00,1,Address,,,2026-03-30T00:00:00,0,False,"{""trID"": 40412985, ""ord_ID"": 5547052, ""trDate"": ""2026-03-27T11:57:41.247"", ""frNameID"": ""Robot"", ""trAmount"": 115.07, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T11:58:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-30T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412973,4397819,2026-03-27T11:54:07.143,Robot,108.98,Verify and Pull Down Times,,2CS,2026-03-27T11:54:00,1,Address,,,2026-04-03T00:00:00,0,False,"{""trID"": 40412973, ""ord_ID"": 4397819, ""trDate"": ""2026-03-27T11:54:07.143"", ""frNameID"": ""Robot"", ""trAmount"": 108.98, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T11:54:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-03T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412965,5547034,2026-03-27T11:52:23.893,Robot,89.82,Verify and Pull Down Times,,2CS,2026-03-27T11:52:00,1,Address,,,2026-04-04T00:00:00,0,False,"{""trID"": 40412965, ""ord_ID"": 5547034, ""trDate"": ""2026-03-27T11:52:23.893"", ""frNameID"": ""Robot"", ""trAmount"": 89.82, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T11:52:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-04T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412863,5546994,2026-03-27T11:28:42.34,Robot,109.08,Verify and Pull Down Times,,1ES,2026-03-27T11:29:00,1,Address,,,2026-04-02T00:00:00,0,False,"{""trID"": 40412863, ""ord_ID"": 5546994, ""trDate"": ""2026-03-27T11:28:42.34"", ""frNameID"": ""Robot"", ""trAmount"": 109.08, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T11:29:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-02T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412848,4397810,2026-03-27T11:26:22.153,Robot,94.13,Verify and Pull Down Times,,1ES,2026-03-27T11:26:00,1,Address,,,2026-04-02T00:00:00,0,False,"{""trID"": 40412848, ""ord_ID"": 4397810, ""trDate"": ""2026-03-27T11:26:22.153"", ""frNameID"": ""Robot"", ""trAmount"": 94.13, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T11:26:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-02T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412775,3927615,2026-03-27T11:10:06.09,Robot,194.71,Verify and Pull Down Times,,1ES,2026-03-27T11:10:00,1,Address,,,2026-04-28T00:00:00,0,False,"{""trID"": 40412775, ""ord_ID"": 3927615, ""trDate"": ""2026-03-27T11:10:06.09"", ""frNameID"": ""Robot"", ""trAmount"": 194.71, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T11:10:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412768,4266603,2026-03-27T11:06:05.513,Robot,206.71,Verify and Pull Down Times,,1ES,2026-03-27T11:06:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40412768, ""ord_ID"": 4266603, ""trDate"": ""2026-03-27T11:06:05.513"", ""frNameID"": ""Robot"", ""trAmount"": 206.71, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T11:06:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412533,5445431,2026-03-27T10:00:14.743,Robot,99.73,Verify and Pull Down Times,,1ES,2026-03-27T10:00:00,1,Address,,,2026-04-01T00:00:00,0,True,"{""trID"": 40412533, ""ord_ID"": 5445431, ""trDate"": ""2026-03-27T10:00:14.743"", ""frNameID"": ""Robot"", ""trAmount"": 99.73, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T10:00:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-01T00:00:00"", ""snoozeNum"": 0, ""crispReply"": true}"
40412279,5546830,2026-03-27T08:57:05.09,Robot,76.38,Verify and Pull Down Times,,2CS,2026-03-27T08:57:00,1,Address,,,2026-04-03T00:00:00,0,False,"{""trID"": 40412279, ""ord_ID"": 5546830, ""trDate"": ""2026-03-27T08:57:05.09"", ""frNameID"": ""Robot"", ""trAmount"": 76.38, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T08:57:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-03T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412115,4397716,2026-03-27T08:17:22.533,Robot,78.72,Verify and Pull Down Times,,1ES,2026-03-27T08:17:00,1,Address,,,2026-03-27T00:00:00,0,False,"{""trID"": 40412115, ""ord_ID"": 4397716, ""trDate"": ""2026-03-27T08:17:22.533"", ""frNameID"": ""Robot"", ""trAmount"": 78.72, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T08:17:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-27T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40412049,4397720,2026-03-27T08:00:44.633,Robot,73.73,Verify and Pull Down Times,,1ES,2026-03-27T08:01:00,1,Address,,,2026-04-03T00:00:00,0,False,"{""trID"": 40412049, ""ord_ID"": 4397720, ""trDate"": ""2026-03-27T08:00:44.633"", ""frNameID"": ""Robot"", ""trAmount"": 73.73, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T08:01:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-03T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411618,4397670,2026-03-27T04:28:21.42,Robot,88.98,Verify and Pull Down Times,,1ES,2026-03-27T04:28:00,1,Address,,,2026-03-27T00:00:00,0,False,"{""trID"": 40411618, ""ord_ID"": 4397670, ""trDate"": ""2026-03-27T04:28:21.42"", ""frNameID"": ""Robot"", ""trAmount"": 88.98, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-27T04:28:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-27T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411601,4397667,2026-03-27T03:28:03.55,Robot,127.73,Verify and Pull Down Times,,2CS,2026-03-27T03:28:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40411601, ""ord_ID"": 4397667, ""trDate"": ""2026-03-27T03:28:03.55"", ""frNameID"": ""Robot"", ""trAmount"": 127.73, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-27T03:28:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411558,5445285,2026-03-26T23:10:21.083,Robot,119.25,Verify and Pull Down Times,,1ES,2026-03-26T23:10:00,1,Address,,,2026-04-11T00:00:00,0,False,"{""trID"": 40411558, ""ord_ID"": 5445285, ""trDate"": ""2026-03-26T23:10:21.083"", ""frNameID"": ""Robot"", ""trAmount"": 119.25, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-26T23:10:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-04-11T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411512,4397632,2026-03-26T20:12:03.987,Robot,212.96,Verify and Pull Down Times,,1ES,2026-03-26T20:12:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40411512, ""ord_ID"": 4397632, ""trDate"": ""2026-03-26T20:12:03.987"", ""frNameID"": ""Robot"", ""trAmount"": 212.96, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""1ES"", ""trDueDate"": ""2026-03-26T20:12:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411486,4552155,2026-03-26T19:28:03.907,Robot,176.97,Verify and Pull Down Times,,2CS,2026-03-26T19:28:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40411486, ""ord_ID"": 4552155, ""trDate"": ""2026-03-26T19:28:03.907"", ""frNameID"": ""Robot"", ""trAmount"": 176.97, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-26T19:28:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411470,5445246,2026-03-26T19:12:21.29,Robot,250.69,Verify and Pull Down Times,,3MS,2026-03-26T19:12:00,1,Address,,,2026-03-27T00:00:00,0,False,"{""trID"": 40411470, ""ord_ID"": 5445246, ""trDate"": ""2026-03-26T19:12:21.29"", ""frNameID"": ""Robot"", ""trAmount"": 250.69, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""3MS"", ""trDueDate"": ""2026-03-26T19:12:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-27T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411448,5445236,2026-03-26T19:00:10.113,Robot,174.97,Verify and Pull Down Times,,2CS,2026-03-26T19:00:00,1,Address,,,2026-03-31T00:00:00,0,False,"{""trID"": 40411448, ""ord_ID"": 5445236, ""trDate"": ""2026-03-26T19:00:10.113"", ""frNameID"": ""Robot"", ""trAmount"": 174.97, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-26T19:00:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-31T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411444,5445235,2026-03-26T19:00:09.57,Robot,180.96,Verify and Pull Down Times,,2CS,2026-03-26T19:00:00,1,Address,,,2026-03-31T00:00:00,0,False,"{""trID"": 40411444, ""ord_ID"": 5445235, ""trDate"": ""2026-03-26T19:00:09.57"", ""frNameID"": ""Robot"", ""trAmount"": 180.96, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-26T19:00:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-31T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411357,5445215,2026-03-26T18:24:05.337,Robot,174.97,Verify and Pull Down Times,,2CS,2026-03-26T18:24:00,1,Address,,,2026-03-30T00:00:00,0,False,"{""trID"": 40411357, ""ord_ID"": 5445215, ""trDate"": ""2026-03-26T18:24:05.337"", ""frNameID"": ""Robot"", ""trAmount"": 174.97, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-26T18:24:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-30T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411336,5546538,2026-03-26T18:10:21.787,Robot,152.68,Verify and Pull Down Times,,2CS,2026-03-26T18:10:00,1,Address,,,2026-03-30T00:00:00,0,False,"{""trID"": 40411336, ""ord_ID"": 5546538, ""trDate"": ""2026-03-26T18:10:21.787"", ""frNameID"": ""Robot"", ""trAmount"": 152.68, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-26T18:10:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-30T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411333,5445205,2026-03-26T18:10:21.257,Robot,118.1,Verify and Pull Down Times,,4PS,2026-03-26T18:10:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40411333, ""ord_ID"": 5445205, ""trDate"": ""2026-03-26T18:10:21.257"", ""frNameID"": ""Robot"", ""trAmount"": 118.1, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""4PS"", ""trDueDate"": ""2026-03-26T18:10:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411326,5445202,2026-03-26T18:08:05.153,Robot,176.97,Verify and Pull Down Times,,2CS,2026-03-26T18:08:00,1,Address,,,2026-03-28T00:00:00,0,False,"{""trID"": 40411326, ""ord_ID"": 5445202, ""trDate"": ""2026-03-26T18:08:05.153"", ""frNameID"": ""Robot"", ""trAmount"": 176.97, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""2CS"", ""trDueDate"": ""2026-03-26T18:08:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-28T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
40411127,5546494,2026-03-26T15:57:03.75,Robot,295.72,Verify and Pull Down Times,,4PS,2026-03-26T15:57:00,1,Address,,,2026-03-31T00:00:00,0,False,"{""trID"": 40411127, ""ord_ID"": 5546494, ""trDate"": ""2026-03-26T15:57:03.75"", ""frNameID"": ""Robot"", ""trAmount"": 295.72, ""trSubject"": ""Verify and Pull Down Times"", ""trText"": null, ""trtimezone"": ""4PS"", ""trDueDate"": ""2026-03-26T15:57:00"", ""trOpen"": 1, ""trGroup"": ""Address"", ""trID4"": null, ""trUse2"": null, ""trEndDate"": ""2026-03-31T00:00:00"", ""snoozeNum"": 0, ""crispReply"": false}"
